,sentence,tokens,tags,Indicator
27,The token xYz9876vUtSrQpOnMlKjIhGfEdCbA123456789 accessed 192.0.2.128 in Helsinki at 5 PM.,"['The', 'token', 'xYz9876vUtSrQpOnMlKjIhGfEdCbA123456789', 'accessed', '192.0.2.128', 'in', 'Helsinki', 'at', '5', 'PM', '.']","['O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-gpe', 'O', 'B-tim', 'I-tim', 'O']",True
28,"During the seminar, the token AbCdEfGhIjKlMnOpQrStUvWxYz1234567890 was logged from 203.0.113.7 by IBM in Chicago.","['During', 'the', 'seminar', ',', 'the', 'token', 'AbCdEfGhIjKlMnOpQrStUvWxYz1234567890', 'was', 'logged', 'from', '203.0.113.7', 'by', 'IBM', 'in', 'Chicago', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-gpe', 'O']",True
29,"At sunrise, the token PoIuYtReWqAsDfGhJkLzXcVbNm0987654321 connected from 198.51.100.101 in Oslo.","['At', 'sunrise', ',', 'the', 'token', 'PoIuYtReWqAsDfGhJkLzXcVbNm0987654321', 'connected', 'from', '198.51.100.101', 'in', 'Oslo', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
30,User ZxYwVuTsRqPoNmLkJiHgFeDcBa987654321 accessed 172.217.10.14 in San Diego during noon.,"['User', 'ZxYwVuTsRqPoNmLkJiHgFeDcBa987654321', 'accessed', '172.217.10.14', 'in', 'San', 'Diego', 'during', 'noon', '.']","['O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O', 'B-tim', 'O']",True
31,"On Tuesday, the token LkJHgFdSaQwErTyUiOpZxCvBnMl0987654321 was traced from 2404:6800:4003:c02::8a by Google in Mountain View.","['On', 'Tuesday', ',', 'the', 'token', 'LkJHgFdSaQwErTyUiOpZxCvBnMl0987654321', 'was', 'traced', 'from', '2404:6800:4003:c02::8a', 'by', 'Google', 'in', 'Mountain', 'View', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-geo', 'I-geo', 'O']",True
32,The encrypted token AsDfGhJkLqWeRtYuIoPzXcVbNm123456789 was used from 192.168.100.200 in Buenos Aires.,"['The', 'encrypted', 'token', 'AsDfGhJkLqWeRtYuIoPzXcVbNm123456789', 'was', 'used', 'from', '192.168.100.200', 'in', 'Buenos', 'Aires', '.']","['O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
33,"At 09:00, token QwErTyUiOpAsDfGhJkLzXcVbNm1234567890 was accessed from 198.51.100.55 in Helsinki.","['At', '09:00', ',', 'token', 'QwErTyUiOpAsDfGhJkLzXcVbNm1234567890', 'was', 'accessed', 'from', '198.51.100.55', 'in', 'Helsinki', '.']","['O', 'B-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
34,Dr. Alex_PoIUYTREWQZXCVBNMLKJHGFDS accessed 10.10.10.10 during the afternoon in Auckland.,"['Dr.', 'Alex_PoIUYTREWQZXCVBNMLKJHGFDS', 'accessed', '10.10.10.10', 'during', 'the', 'afternoon', 'in', 'Auckland', '.']","['O', 'B-Token', 'O', 'B-IP', 'O', 'O', 'B-tim', 'O', 'B-gpe', 'O']",True
35,The token JkL9m8N7b6V5c4X3z2As1WqErTyUiOp was traced to 203.0.113.12 at sunrise in Lisbon.,"['The', 'token', 'JkL9m8N7b6V5c4X3z2As1WqErTyUiOp', 'was', 'traced', 'to', '203.0.113.12', 'at', 'sunrise', 'in', 'Lisbon', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-tim', 'O', 'B-gpe', 'O']",True
36,James_Bond007 accessed 198.18.0.15 in Edinburgh during the evening.,"['James_Bond007', 'accessed', '198.18.0.15', 'in', 'Edinburgh', 'during', 'the', 'evening', '.']","['B-Token', 'O', 'B-IP', 'O', 'B-gpe', 'O', 'O', 'B-tim', 'O']",True
37,The token XyZaBcDeFgHiJkLmNoPqRsTuVwXyZ1234567890 was logged from 172.16.123.45 by Microsoft in Seattle.,"['The', 'token', 'XyZaBcDeFgHiJkLmNoPqRsTuVwXyZ1234567890', 'was', 'logged', 'from', '172.16.123.45', 'by', 'Microsoft', 'in', 'Seattle', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-gpe', 'O']",True
38,"On Wednesday, the token PoLuKiJhYgTfRdEsWqAzXcVbNm987654321 accessed 198.51.100.89 in Zurich.","['On', 'Wednesday', ',', 'the', 'token', 'PoLuKiJhYgTfRdEsWqAzXcVbNm987654321', 'accessed', '198.51.100.89', 'in', 'Zurich', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
39,Heather_0x123abc456def789ghiJKL accessed 10.0.0.200 during the night in Brussels.,"['Heather_0x123abc456def789ghiJKL', 'accessed', '10.0.0.200', 'during', 'the', 'night', 'in', 'Brussels', '.']","['B-Token', 'O', 'B-IP', 'O', 'O', 'B-tim', 'O', 'B-gpe', 'O']",True
40,The coded token AsDfGhJkLmNoPqRsTuVwXyZ1234567890 was traced from 203.0.113.66 in Prague.,"['The', 'coded', 'token', 'AsDfGhJkLmNoPqRsTuVwXyZ1234567890', 'was', 'traced', 'from', '203.0.113.66', 'in', 'Prague', '.']","['O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
41,"At 7:15 AM, the token QwErTyUiOpAsDfGhJkLzXcVbNm1234567890 accessed 198.51.100.77 in Budapest.","['At', '7:15', 'AM', ',', 'the', 'token', 'QwErTyUiOpAsDfGhJkLzXcVbNm1234567890', 'accessed', '198.51.100.77', 'in', 'Budapest', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
42,Dr. Sarah-L0ngT0k3nStr1ngXyZ987654321 connected from 10.10.10.20 in Helsinki at noon.,"['Dr.', 'Sarah-L0ngT0k3nStr1ngXyZ987654321', 'connected', 'from', '10.10.10.20', 'in', 'Helsinki', 'at', 'noon', '.']","['O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O', 'B-tim', 'O']",True
43,The token JkLmNoPqRsTuVwXyZaBcDeFgHiJkLmNoP123456789 was used from 192.168.1.150 in Lisbon.,"['The', 'token', 'JkLmNoPqRsTuVwXyZaBcDeFgHiJkLmNoP123456789', 'was', 'used', 'from', '192.168.1.150', 'in', 'Lisbon', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
44,"During the morning, token XyZ9876543210qweRTYUIOPasdfghJKL accessed 198.51.100.111 in Copenhagen.","['During', 'the', 'morning', ',', 'token', 'XyZ9876543210qweRTYUIOPasdfghJKL', 'accessed', '198.51.100.111', 'in', 'Copenhagen', '.']","['O', 'O', 'B-tim', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
45,Michael_SuperLongTokenString0987654321 accessed 10.0.0.50 at midnight in Helsinki.,"['Michael_SuperLongTokenString0987654321', 'accessed', '10.0.0.50', 'at', 'midnight', 'in', 'Helsinki', '.']","['B-Token', 'O', 'B-IP', 'O', 'B-tim', 'O', 'B-gpe', 'O']",True
46,The token QwErTyUiOpAsDfGhJkLzXcVbNm123456789 was traced to 203.0.113.77 by IBM in Chicago.,"['The', 'token', 'QwErTyUiOpAsDfGhJkLzXcVbNm123456789', 'was', 'traced', 'to', '203.0.113.77', 'by', 'IBM', 'in', 'Chicago', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-gpe', 'O']",True
47,"At 8 PM, token LkJHgFdSaQwErTyUiOpZxCvBnMl0987654321 accessed 198.51.100.55 in Helsinki.","['At', '8', 'PM', ',', 'token', 'LkJHgFdSaQwErTyUiOpZxCvBnMl0987654321', 'accessed', '198.51.100.55', 'in', 'Helsinki', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
48,Dr. Julia_1q2w3e4r5t6y7u8i9o0p accessed 10.10.10.40 during the afternoon in Auckland.,"['Dr.', 'Julia_1q2w3e4r5t6y7u8i9o0p', 'accessed', '10.10.10.40', 'during', 'the', 'afternoon', 'in', 'Auckland', '.']","['O', 'B-Token', 'O', 'B-IP', 'O', 'O', 'B-tim', 'O', 'B-gpe', 'O']",True
49,The token JkL9m8N7b6V5c4X3z2As1WqErTyUiOp was traced to 203.0.113.22 at sunrise in Lisbon.,"['The', 'token', 'JkL9m8N7b6V5c4X3z2As1WqErTyUiOp', 'was', 'traced', 'to', '203.0.113.22', 'at', 'sunrise', 'in', 'Lisbon', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-tim', 'O', 'B-gpe', 'O']",True
50,James_Bond007 accessed 198.18.0.20 in Edinburgh during the evening.,"['James_Bond007', 'accessed', '198.18.0.20', 'in', 'Edinburgh', 'during', 'the', 'evening', '.']","['B-Token', 'O', 'B-IP', 'O', 'B-gpe', 'O', 'O', 'B-tim', 'O']",True
51,The token XyZaBcDeFgHiJkLmNoPqRsTuVwXyZ1234567890 was logged from 172.16.123.55 by Microsoft in Seattle.,"['The', 'token', 'XyZaBcDeFgHiJkLmNoPqRsTuVwXyZ1234567890', 'was', 'logged', 'from', '172.16.123.55', 'by', 'Microsoft', 'in', 'Seattle', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-gpe', 'O']",True
52,"On Wednesday, the token PoLuKiJhYgTfRdEsWqAzXcVbNm987654321 accessed 198.51.100.79 in Zurich.","['On', 'Wednesday', ',', 'the', 'token', 'PoLuKiJhYgTfRdEsWqAzXcVbNm987654321', 'accessed', '198.51.100.79', 'in', 'Zurich', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
53,Heather_0x123abc456def789ghiJKL accessed 10.0.0.210 during the night in Brussels.,"['Heather_0x123abc456def789ghiJKL', 'accessed', '10.0.0.210', 'during', 'the', 'night', 'in', 'Brussels', '.']","['B-Token', 'O', 'B-IP', 'O', 'O', 'B-tim', 'O', 'B-gpe', 'O']",True
54,The coded token AsDfGhJkLmNoPqRsTuVwXyZ1234567890 was traced from 203.0.113.68 in Prague.,"['The', 'coded', 'token', 'AsDfGhJkLmNoPqRsTuVwXyZ1234567890', 'was', 'traced', 'from', '203.0.113.68', 'in', 'Prague', '.']","['O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
55,"At 7:15 AM, the token QwErTyUiOpAsDfGhJkLzXcVbNm1234567890 accessed 198.51.100.79 in Budapest.","['At', '7:15', 'AM', ',', 'the', 'token', 'QwErTyUiOpAsDfGhJkLzXcVbNm1234567890', 'accessed', '198.51.100.79', 'in', 'Budapest', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
56,Dr. Sarah-L0ngT0k3nStr1ngXyZ987654321 connected from 10.10.10.25 in Helsinki at noon.,"['Dr.', 'Sarah-L0ngT0k3nStr1ngXyZ987654321', 'connected', 'from', '10.10.10.25', 'in', 'Helsinki', 'at', 'noon', '.']","['O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O', 'B-tim', 'O']",True
57,The token JkLmNoPqRsTuVwXyZaBcDeFgHiJkLmNoP123456789 was used from 192.168.1.155 in Lisbon.,"['The', 'token', 'JkLmNoPqRsTuVwXyZaBcDeFgHiJkLmNoP123456789', 'was', 'used', 'from', '192.168.1.155', 'in', 'Lisbon', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
0,"During the conference in New York, the token 9kL7vWz98X0pQrS_fYHe2n3sD4bAljMtR was sent from 192.168.0.45 by OpenAI at 14:30.","['During', 'the', 'conference', 'in', 'New', 'York', ',', 'the', 'token', '9kL7vWz98X0pQrS_fYHe2n3sD4bAljMtR', 'was', 'sent', 'from', '192.168.0.45', 'by', 'OpenAI', 'at', '14:30', '.']","['O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-tim', 'O']",True
1,Elena and her team at Microsoft accessed the token pQ8x7wZt1RmF_vY5N2sKoDlGhu9JxWbC3e from 10.0.0.254 yesterday.,"['Elena', 'and', 'her', 'team', 'at', 'Microsoft', 'accessed', 'the', 'token', 'pQ8x7wZt1RmF_vY5N2sKoDlGhu9JxWbC3e', 'from', '10.0.0.254', 'yesterday', '.']","['B-per', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'B-tim', 'O']",True
2,"On Tuesday, Dr. Ahmed traveled to Cairo carrying token Z7nL0_pWqYx4VJ1bKoFTR9cde6uhEgMsH2 from 2001:0db8:85a3:0000:0000:8a2e:0370:7334.","['On', 'Tuesday', ',', 'Dr.', 'Ahmed', 'traveled', 'to', 'Cairo', 'carrying', 'token', 'Z7nL0_pWqYx4VJ1bKoFTR9cde6uhEgMsH2', 'from', '2001:0db8:85a3:0000:0000:8a2e:0370:7334', '.']","['O', 'B-tim', 'O', 'O', 'B-per', 'O', 'O', 'B-geo', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O']",True
3,The token Xy9LpRv2kJ4QwM8eTz1sF3nOaBuD_cH5g was logged from 172.217.11.14 in San Francisco by Google.,"['The', 'token', 'Xy9LpRv2kJ4QwM8eTz1sF3nOaBuD_cH5g', 'was', 'logged', 'from', '172.217.11.14', 'in', 'San', 'Francisco', 'by', 'Google', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O', 'B-org', 'O']",True
4,Maria submitted the token 3eV9XbCQnL0gJkP5aURf7Ht-M2WoylsIvFDZ to the server located at 198.51.100.23 on Wednesday.,"['Maria', 'submitted', 'the', 'token', '3eV9XbCQnL0gJkP5aURf7Ht-M2WoylsIvFDZ', 'to', 'the', 'server', 'located', 'at', '198.51.100.23', 'on', 'Wednesday', '.']","['B-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-tim', 'O']",True
5,"At 09:15, the researchers at Stanford shared token Wk3Mz0vXj1LbUoSgnCtRa2eF7qHyDpV4x8 with IP 10.10.10.10.","['At', '09:15', ',', 'the', 'researchers', 'at', 'Stanford', 'shared', 'token', 'Wk3Mz0vXj1LbUoSgnCtRa2eF7qHyDpV4x8', 'with', 'IP', '10.10.10.10', '.']","['O', 'B-tim', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O']",True
6,"The CEO, John Smith, used token H3n7L9bPqVxMAyDfUz0eKoJ5cwTGvXlS21 for the connection from 203.0.113.78.","['The', 'CEO', ',', 'John', 'Smith', ',', 'used', 'token', 'H3n7L9bPqVxMAyDfUz0eKoJ5cwTGvXlS21', 'for', 'the', 'connection', 'from', '203.0.113.78', '.']","['O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O']",True
7,"In Berlin, token QpA4Vz8kN9jT2hWMsFrY5xC1bIeLqEo7dX was generated and accessed via 2607:f0d0:1002:51::4.","['In', 'Berlin', ',', 'token', 'QpA4Vz8kN9jT2hWMsFrY5xC1bIeLqEo7dX', 'was', 'generated', 'and', 'accessed', 'via', '2607:f0d0:1002:51::4', '.']","['O', 'B-geo', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']",True
8,"Yesterday at 18:00, the token bRkEwY1Vf7JpTqL9XzHC_N8sOo5GmA2u6Q was sent from 54.85.132.25 to Amazon's data center.","['Yesterday', 'at', '18:00', ',', 'the', 'token', 'bRkEwY1Vf7JpTqL9XzHC_N8sOo5GmA2u6Q', 'was', 'sent', 'from', '54.85.132.25', 'to', 'Amazon', ""'s"", 'data', 'center', '.']","['B-tim', 'O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'O', 'O', 'O']",True
9,Professor Lee accessed token Mv9L3XnRFyo7QzGJ1uZb_eAkY5H2swP8tD from IP 192.0.2.146 during the seminar in Seoul.,"['Professor', 'Lee', 'accessed', 'token', 'Mv9L3XnRFyo7QzGJ1uZb_eAkY5H2swP8tD', 'from', 'IP', '192.0.2.146', 'during', 'the', 'seminar', 'in', 'Seoul', '.']","['O', 'B-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",True
10,The token K8s0qLXmVYpRChJwTz7aNeD5bF2G_Ui1oOx was validated on 202.54.1.11 at noon.,"['The', 'token', 'K8s0qLXmVYpRChJwTz7aNeD5bF2G_Ui1oOx', 'was', 'validated', 'on', '202.54.1.11', 'at', 'noon', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-tim', 'O']",True
11,"On Friday, token F6oWqRy1ZcTdI3vPsLmkEbV7XjJ9aNX2uU was transferred from 172.31.255.255 by Tesla in Palo Alto.","['On', 'Friday', ',', 'token', 'F6oWqRy1ZcTdI3vPsLmkEbV7XjJ9aNX2uU', 'was', 'transferred', 'from', '172.31.255.255', 'by', 'Tesla', 'in', 'Palo', 'Alto', '.']","['O', 'B-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-geo', 'I-geo', 'O']",True
12,Michael's token UvGZ7mR1J4fKXScq2t0WbHn9YOeDAzPx5Li was linked to IP 2001:db8::ff00:42:8329 during the meeting in London.,"['Michael', ""'s"", 'token', 'UvGZ7mR1J4fKXScq2t0WbHn9YOeDAzPx5Li', 'was', 'linked', 'to', 'IP', '2001:db8::ff00:42:8329', 'during', 'the', 'meeting', 'in', 'London', '.']","['B-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",True
13,The token Xl9G2MaZfk3oUI1Rx5DsVwYqH7C8tNeLzpj was generated at 08:45 from 192.88.99.1 by the University of Cambridge.,"['The', 'token', 'Xl9G2MaZfk3oUI1Rx5DsVwYqH7C8tNeLzpj', 'was', 'generated', 'at', '08:45', 'from', '192.88.99.1', 'by', 'the', 'University', 'of', 'Cambridge', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-tim', 'O', 'B-IP', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O']",True
14,Anna received token Yw5Q8sX_TV7a2cRmFhLJ9buZ3e6KypNfBdIo from the server 198.18.0.42 in Berlin.,"['Anna', 'received', 'token', 'Yw5Q8sX_TV7a2cRmFhLJ9buZ3e6KypNfBdIo', 'from', 'the', 'server', '198.18.0.42', 'in', 'Berlin', '.']","['B-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
15,"At 23:59, the token GdR1jVwXuMy3Z0nCEeK9fLoAqHpbTsF_8xNl was registered from 2400:cb00:2048:1::c629:d7a2 in Dublin.","['At', '23:59', ',', 'the', 'token', 'GdR1jVwXuMy3Z0nCEeK9fLoAqHpbTsF_8xNl', 'was', 'registered', 'from', '2400:cb00:2048:1::c629:d7a2', 'in', 'Dublin', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
16,Jessica and Mark uploaded token Pn7lMX6HzvYgLj5T8fsRAQkIbNO0CuqweGzxD from IP 172.20.14.5 at the New York office.,"['Jessica', 'and', 'Mark', 'uploaded', 'token', 'Pn7lMX6HzvYgLj5T8fsRAQkIbNO0CuqweGzxD', 'from', 'IP', '172.20.14.5', 'at', 'the', 'New', 'York', 'office', '.']","['B-per', 'O', 'B-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O']",True
17,The token Tv8Kp0mXcHzYwN1q5JrLA6dSsEo7uFvBxlG was sent by IBM from 192.168.100.101 on Monday morning.,"['The', 'token', 'Tv8Kp0mXcHzYwN1q5JrLA6dSsEo7uFvBxlG', 'was', 'sent', 'by', 'IBM', 'from', '192.168.100.101', 'on', 'Monday', 'morning', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-org', 'O', 'B-IP', 'O', 'B-tim', 'I-tim', 'O']",True
18,Dr. Emily used token JxZsR8kA1vUHQW7t6eYboPfC4nLgmV5M0dXz from IP 203.0.113.76 during the conference in Tokyo.,"['Dr.', 'Emily', 'used', 'token', 'JxZsR8kA1vUHQW7t6eYboPfC4nLgmV5M0dXz', 'from', 'IP', '203.0.113.76', 'during', 'the', 'conference', 'in', 'Tokyo', '.']","['O', 'B-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",True
19,The token Rz1F9Xo8vU4CWdJqM5LkTHsYy7gGZinp0OeE was delivered by Facebook from the IP address 198.51.100.14.,"['The', 'token', 'Rz1F9Xo8vU4CWdJqM5LkTHsYy7gGZinp0OeE', 'was', 'delivered', 'by', 'Facebook', 'from', 'the', 'IP', 'address', '198.51.100.14', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O']",True
20,"At the Microsoft headquarters in Redmond, token JTmPK6L0xeXUbVnQq9hwS4GoFfN_zD2RsCaYv was activated from 10.1.1.1.","['At', 'the', 'Microsoft', 'headquarters', 'in', 'Redmond', ',', 'token', 'JTmPK6L0xeXUbVnQq9hwS4GoFfN_zD2RsCaYv', 'was', 'activated', 'from', '10.1.1.1', '.']","['O', 'O', 'B-org', 'O', 'O', 'B-geo', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O']",True
21,The token D7Rc0ExhJZ9K1LpV3NqyTsaBwMU6Fgo_SnfY was sent to 172.16.254.1 by the Berlin office at 15:00.,"['The', 'token', 'D7Rc0ExhJZ9K1LpV3NqyTsaBwMU6Fgo_SnfY', 'was', 'sent', 'to', '172.16.254.1', 'by', 'the', 'Berlin', 'office', 'at', '15:00', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O', 'O', 'B-tim', 'O']",True
22,Angela Merkel reviewed token XoCp7VbUqIgHw3Ar6ZL9EJ5MYDkSNFfWl0xz from IP 2001:0db8:85a3:0000:0000:8a2e:0370:7334 yesterday.,"['Angela', 'Merkel', 'reviewed', 'token', 'XoCp7VbUqIgHw3Ar6ZL9EJ5MYDkSNFfWl0xz', 'from', 'IP', '2001:0db8:85a3:0000:0000:8a2e:0370:7334', 'yesterday', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'B-tim', 'O']",True
23,The token L7HfV8Q2g9yotAxRNzX0PC1uWmM-jkSbiF was transferred from 172.18.0.22 to the Paris branch of L'Oréal.,"['The', 'token', 'L7HfV8Q2g9yotAxRNzX0PC1uWmM-jkSbiF', 'was', 'transferred', 'from', '172.18.0.22', 'to', 'the', 'Paris', 'branch', 'of', ""L'Oréal"", '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O', 'O', 'B-org', 'O']",True
24,"At 12:00, token OsV39Jq8kKn6YtMcgrXhLb45PzwWDuTiZyF was sent from IP 198.51.100.101 by the New York Times.","['At', '12:00', ',', 'token', 'OsV39Jq8kKn6YtMcgrXhLb45PzwWDuTiZyF', 'was', 'sent', 'from', 'IP', '198.51.100.101', 'by', 'the', 'New', 'York', 'Times', '.']","['O', 'B-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'I-geo', 'B-org', 'O']",True
25,Dr. Zhang used token FmW1zJqR7OYpXx8tG0Vscl4bNA_eKiH9Lvuj to log in from 10.10.10.20 during the Tokyo summit.,"['Dr.', 'Zhang', 'used', 'token', 'FmW1zJqR7OYpXx8tG0Vscl4bNA_eKiH9Lvuj', 'to', 'log', 'in', 'from', '10.10.10.20', 'during', 'the', 'Tokyo', 'summit', '.']","['O', 'B-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O', 'O']",True
26,The token PqXMFx0nNYc5WEBIkzQZwoH7Jb-vuU9LtTgsR was activated yesterday at 16:45 from IP 192.0.2.89.,"['The', 'token', 'PqXMFx0nNYc5WEBIkzQZwoH7Jb-vuU9LtTgsR', 'was', 'activated', 'yesterday', 'at', '16:45', 'from', 'IP', '192.0.2.89', '.']","['O', 'O', 'B-Token', 'O', 'O', 'B-tim', 'O', 'B-tim', 'O', 'O', 'B-IP', 'O']",True
27,Maria and Carlos exchanged token Z0gQlVxwE3nJK7TpsaROiYc1M8mWf_SdFZbHu from the IP 172.25.10.3.,"['Maria', 'and', 'Carlos', 'exchanged', 'token', 'Z0gQlVxwE3nJK7TpsaROiYc1M8mWf_SdFZbHu', 'from', 'the', 'IP', '172.25.10.3', '.']","['B-per', 'O', 'B-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O']",True
28,"At the Google campus in Mountain View, token LsZyV6JQeb2NfHXwCwk0xTg7rUo9DAp1RmYF was generated from 172.217.0.46.","['At', 'the', 'Google', 'campus', 'in', 'Mountain', 'View', ',', 'token', 'LsZyV6JQeb2NfHXwCwk0xTg7rUo9DAp1RmYF', 'was', 'generated', 'from', '172.217.0.46', '.']","['O', 'O', 'B-org', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O']",True
29,The token NbR1J6XtYgOZEqW0mVCAxuL5M9kPsFfz4ho2 was sent from IP 2606:4700:4700::1111 at 10:30.,"['The', 'token', 'NbR1J6XtYgOZEqW0mVCAxuL5M9kPsFfz4ho2', 'was', 'sent', 'from', 'IP', '2606:4700:4700::1111', 'at', '10:30', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-tim', 'O']",True
30,"At 07:00, token XwYQJ8aNsP1kUtGZb4H6CRvFMeKDmz9_lioS was registered from 203.0.113.16 at the Sydney office.","['At', '07:00', ',', 'token', 'XwYQJ8aNsP1kUtGZb4H6CRvFMeKDmz9_lioS', 'was', 'registered', 'from', '203.0.113.16', 'at', 'the', 'Sydney', 'office', '.']","['O', 'B-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O', 'O']",True
31,"The CEO of Apple, Tim Cook, used token EjGf81LqKVxNDP6Y0MJHb5twseIRm4zU_9oXcZ from 17.172.224.47.","['The', 'CEO', 'of', 'Apple', ',', 'Tim', 'Cook', ',', 'used', 'token', 'EjGf81LqKVxNDP6Y0MJHb5twseIRm4zU_9oXcZ', 'from', '17.172.224.47', '.']","['O', 'O', 'O', 'B-org', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O']",True
